ID,is_lens,Einstein_area,numb_pix_lensed_image,flux_lensed_image_in_sigma
108562,1,3.37775e-11,474,3251.36
108563,1,4.69591e-10,693,2134.41
108564,1,2.96007e-11,42,108.343
108565,0,2.7655e-11,0,0.0
108566,0,6.27816e-12,0,0.0
108567,1,2.67003e-10,1177,5301.42
108568,1,6.74513e-12,330,2275.01
108569,1,3.65793e-12,116,930.316
108570,0,4.17679e-12,0,0.0
108571,1,3.00936e-12,39,82.9944
108572,1,1.55761e-10,539,5673.28
108573,1,7.73951e-10,89,138.631
108574,1,5.13667e-12,48,148.511
108575,0,4.35839e-12,0,0.0
108576,0,7.92345e-10,0,0.0
108577,0,5.52037e-10,0,0.0
108578,1,1.76852e-10,688,2340.38
108579,1,3.15724e-11,267,1651.44
108580,1,2.91182e-10,74,379.314
108581,0,2.64616e-12,0,0.0
108582,1,1.34903e-11,57,155.639
108583,0,1.80409e-9,0,0.0
108584,1,6.92102e-10,89,506.117
108585,1,1.63699e-11,18,22.1624
108586,0,7.34804e-10,0,0.0
108587,1,8.86439e-10,0,0.0
108588,1,3.81359e-12,2203,11758.2
108589,0,3.45039e-12,0,0.0
108590,1,1.39987e-10,51,236.319
108591,1,6.10434e-11,136,1702.36
108592,1,1.12654e-9,1006,4341.75
108593,1,1.27379e-10,147,655.129
108594,1,9.73711e-10,1206,3415.47
108595,1,3.47633e-12,53,188.126
108596,1,5.60364e-12,142,444.102
108597,1,4.90319e-12,157,871.685
108598,1,3.58529e-10,2562,6071.58
108599,0,2.36053e-10,0,0.0
108600,1,3.21457e-10,879,1329.65
108601,1,7.44558e-12,155,690.777
108602,0,6.98899e-11,0,0.0
108603,1,2.02354e-12,84,264.993
108604,1,1.28886e-9,1494,10321.1
108605,1,3.98845e-10,223,1080.94
108606,0,7.23804e-12,0,0.0
108607,1,2.67211e-12,123,406.365
108608,1,5.82675e-11,199,590.868
108609,0,4.80979e-11,0,0.0
108610,0,1.21412e-11,0,0.0
108611,0,2.89262e-10,0,0.0
108612,1,3.13908e-10,46,80.1785
108613,1,6.59206e-11,68,163.91
108614,1,8.54841e-10,0,0.0
108615,1,1.30752e-11,182,341.448
108616,1,2.80857e-10,124,402.462
108617,1,1.97165e-12,1781,11027.8
108618,0,1.11035e-11,0,0.0
108619,0,3.31549e-11,0,0.0
108620,1,4.3532e-11,245,429.437
108621,0,1.12592e-11,0,0.0
108622,0,5.36238e-11,0,0.0
108623,0,1.10516e-11,0,0.0
108624,1,9.18375e-11,1266,6985.31
108625,0,8.45995e-11,0,0.0
108626,1,3.45039e-12,171,437.453
108627,1,1.25044e-11,174,405.115
108628,1,1.95349e-11,304,835.041
108629,1,1.34923e-9,90,273.364
108630,1,7.01e-10,92,259.528
108631,1,6.56353e-12,153,826.728
108632,0,4.68734e-10,0,0.0
108633,1,1.72123e-9,1299,2352.41
108634,0,5.96684e-12,0,0.0
108635,1,1.86119e-9,4252,10353.5
108636,1,3.16502e-12,170,1644.97
108637,1,6.20033e-12,281,565.578
108638,1,2.79741e-10,573,1930.66
108639,0,1.7714e-9,0,0.0
108640,1,3.68388e-12,122,260.042
108641,0,2.69805e-12,0,0.0
108642,1,2.38674e-12,143,1054.54
108643,0,1.26264e-10,0,0.0
108644,0,4.83833e-11,0,0.0
108645,1,3.11314e-12,57,189.592
108646,0,2.2233e-11,0,0.0
108647,0,2.87965e-12,0,0.0
108648,1,2.17919e-12,420,2006.94
108649,1,2.80182e-11,513,2037.8
108650,1,2.51775e-10,1343,8379.87
108651,1,1.816e-12,136,348.955
108652,1,4.09896e-12,233,1324.38
108653,1,1.97295e-10,447,1600.59
108654,0,7.22273e-10,0,0.0
108655,1,2.36079e-12,156,799.681
108656,1,3.47633e-12,142,471.135
108657,1,3.32068e-12,198,590.732
108658,1,3.13389e-11,56,434.024
108659,1,2.82776e-12,31,82.1171
108660,1,3.56195e-11,124,238.423
108661,1,1.41388e-11,293,555.012
108662,1,4.38433e-12,270,496.022
108663,0,1.75373e-11,0,0.0
108664,1,8.35306e-10,1330,2672.5
108665,1,2.82776e-12,170,565.559
108666,1,1.816e-12,544,1585.34
108667,1,6.7555e-11,443,2391.61
108668,0,3.32353e-10,0,0.0
108669,1,2.20514e-12,58,85.7842
108670,1,3.39851e-12,169,298.201
108671,0,1.52284e-11,0,0.0
108672,1,1.79005e-12,97,246.807
108673,1,4.74753e-12,99,423.808
108674,0,6.97861e-12,0,0.0
108675,1,3.96925e-11,164,438.222
108676,1,1.70911e-10,285,771.107
108677,1,4.59187e-12,121,351.761
108678,1,3.86807e-11,120,166.11
108679,1,1.72935e-10,298,457.388
108680,1,9.96203e-12,51,106.764
108681,1,3.84524e-10,1149,4556.41
108682,1,1.05719e-9,144,170.925
108683,0,9.76746e-10,0,0.0
108684,0,3.00418e-11,0,0.0
108685,1,6.6673e-12,133,511.842
108686,1,2.17919e-12,41,96.6302
108687,0,1.26082e-11,0,0.0
108688,1,1.58251e-11,113,521.874
108689,1,3.39851e-12,87,241.021
108690,1,1.25719e-10,136,179.145
108691,1,2.64616e-12,225,881.297
108692,0,9.15781e-12,0,0.0
108693,0,1.20271e-10,0,0.0
108694,1,1.96854e-10,632,1083.04
108695,1,9.23615e-10,625,1500.81
108696,0,2.6376e-10,0,0.0
108697,1,2.90559e-12,106,344.568
108698,1,1.89382e-12,192,361.694
108699,1,7.15762e-11,79,160.132
108700,0,3.873e-10,0,0.0
108701,0,9.83024e-10,0,0.0
108702,0,3.00936e-12,0,0.0
108703,0,3.32068e-12,0,0.0
108704,1,2.93906e-10,2466,12133.6
108705,1,7.93357e-10,675,1737.02
108706,1,1.13111e-11,136,399.768
108707,1,1.08545e-10,1095,2831.05
108708,1,1.8086e-9,1097,4095.41
108709,0,3.96925e-12,0,0.0
108710,0,1.55888e-9,0,0.0
108711,1,2.46457e-12,185,416.911
108712,1,2.43862e-12,54,150.322
108713,0,5.63737e-11,0,0.0
108714,0,1.68628e-12,0,0.0
108715,1,1.32827e-11,200,428.698
108716,0,2.41268e-12,0,0.0
108717,0,1.51506e-11,0,0.0
108718,1,8.49626e-11,113,418.011
108719,0,4.65336e-10,0,0.0
108720,1,1.01903e-10,1344,4792.67
108721,1,9.00215e-12,1110,4674.53
108722,1,1.68288e-9,0,0.0
108723,1,1.25701e-9,2543,9343.07
108724,1,1.55156e-9,80,105.062
108725,1,1.6126e-10,1092,6130.82
108726,1,3.10016e-11,372,3532.41
108727,1,1.06708e-9,1458,5985.62
108728,1,1.42115e-10,301,393.32
108729,1,5.2861e-10,240,368.385
108730,0,1.816e-12,0,0.0
108731,1,7.19913e-11,416,2742.94
108732,0,5.84595e-10,0,0.0
108733,1,4.77347e-12,68,206.893
108734,0,2.07413e-10,0,0.0
108735,1,3.55468e-10,571,1117.19
108736,0,2.20099e-10,0,0.0
108737,1,1.35629e-10,1486,3949.02
108738,1,2.25261e-10,820,2458.2
108739,0,1.15523e-10,0,0.0
108740,0,1.56124e-10,0,0.0
108741,0,3.68388e-12,0,0.0
108742,1,1.68109e-11,259,1587.55
108743,1,3.91217e-11,298,1276.43
108744,1,1.15391e-9,1651,6266.26
108745,0,1.33408e-9,0,0.0
108746,1,5.22358e-10,758,2195.81
108747,1,4.46787e-10,1368,5897.79
108748,1,3.60605e-12,214,1318.59
108749,0,4.14566e-11,0,0.0
108750,1,8.2524e-11,1044,9212.72
108751,0,1.12851e-11,0,0.0
108752,1,1.97165e-12,109,234.186
108753,1,1.14748e-9,2186,16405.3
108754,1,1.25418e-9,1686,6869.79
108755,1,1.73272e-10,44,87.2857
108756,0,1.57213e-11,0,0.0
108757,0,1.64184e-9,0,0.0
108758,1,4.56593e-12,172,740.575
108759,1,6.86965e-11,622,2730.83
108760,1,3.16502e-12,42,282.505
108761,1,1.84713e-11,83,280.779
108762,1,1.11917e-10,506,1770.83
108763,1,8.91835e-10,622,1636.71
108764,1,1.87735e-9,1148,10365.5
108765,1,2.36079e-12,123,305.12
108766,0,3.12247e-10,0,0.0
108767,0,2.07542e-12,0,0.0
108768,1,5.03135e-10,1027,3833.15
108769,0,1.17409e-9,0,0.0
108770,0,1.01177e-10,0,0.0
108771,0,1.38457e-10,0,0.0
108772,1,1.7041e-9,1160,2258.08
108773,0,1.71269e-9,0,0.0
108774,1,1.06106e-10,690,5800.82
108775,1,3.89142e-12,132,3976.15
108776,0,6.01873e-12,0,0.0
108777,1,3.15464e-11,294,1533.97
108778,1,6.14844e-12,160,835.239
108779,1,1.00399e-11,28,68.9029
108780,1,9.45874e-11,86,145.037
108781,0,3.26879e-12,0,0.0
108782,0,3.88364e-11,0,0.0
108783,1,2.20514e-12,52,146.638
108784,0,2.6952e-10,0,0.0
108785,1,1.76878e-10,153,302.247
108786,1,1.53711e-10,735,2519.24
108787,1,3.08719e-12,14,21.9441
108788,0,1.39487e-9,0,0.0
108789,1,8.63895e-12,342,1056.04
108790,1,1.34332e-10,144,165.304
108791,1,3.99052e-10,794,2982.16
108792,1,1.94312e-10,660,4213.43
108793,1,4.92913e-12,198,680.928
108794,1,9.20839e-10,260,603.189
108795,0,1.73526e-9,0,0.0
108796,1,1.16224e-11,135,285.674
108797,1,2.20514e-12,20,31.9924
108798,1,2.96007e-11,323,628.271
108799,1,6.56093e-11,0,0.0
108800,1,1.22969e-11,272,515.219
108801,1,3.97184e-11,457,1737.79
108802,0,6.64136e-11,0,0.0
108803,1,8.69084e-12,217,987.645
108804,1,2.90974e-10,333,1958.5
108805,0,1.07382e-9,0,0.0
108806,1,2.44122e-11,78,234.788
108807,1,4.20092e-10,378,623.041
108808,1,2.87965e-12,167,264.335
108809,0,4.67749e-10,0,0.0
108810,1,9.22707e-10,68,274.087
108811,0,6.0317e-11,0,0.0
108812,1,1.28598e-10,395,1595.45
108813,0,2.74994e-12,0,0.0
108814,1,1.06796e-9,16,25.0217
108815,0,1.03953e-10,0,0.0
108816,0,2.04429e-11,0,0.0
108817,1,3.99519e-12,206,594.259
108818,0,6.33004e-12,0,0.0
108819,0,2.64616e-12,0,0.0
108820,0,1.00445e-9,0,0.0
108821,1,5.48716e-10,599,1406.94
108822,1,1.73298e-11,410,2116.77
108823,1,3.37256e-12,185,926.982
108824,0,1.72558e-9,0,0.0
108825,1,8.12009e-12,185,806.547
108826,1,1.4528e-11,241,1491.62
108827,0,2.10915e-11,0,0.0
108828,0,8.37952e-12,0,0.0
108829,1,1.60845e-11,51,123.088
108830,0,9.75449e-12,0,0.0
108831,1,3.32068e-12,203,859.451
108832,0,1.71222e-12,0,0.0
108833,1,5.90458e-11,57,899.123
108834,1,5.62959e-12,219,1379.61
108835,0,3.76171e-12,0,0.0
108836,1,1.77176e-9,788,4504.15
108837,1,2.75253e-11,346,972.016
108838,1,1.01955e-11,129,343.117
108839,1,6.89559e-11,185,640.946
108840,1,4.51405e-12,96,213.041
108841,1,1.52284e-10,35,133.203
108842,1,8.91991e-10,217,317.418
108843,0,1.37237e-11,0,0.0
108844,1,3.78765e-12,28,68.7365
108845,1,1.04293e-9,1086,4531.8
108846,1,1.23578e-9,1191,3826.06
108847,1,8.22387e-12,362,2657.92
108848,1,2.36546e-10,343,573.326
108849,1,2.01316e-11,88,232.83
108850,1,9.15158e-10,130,575.317
108851,1,8.81017e-11,50,139.291
108852,1,1.83441e-10,132,394.256
108853,0,1.81862e-9,0,0.0
108854,1,1.59263e-10,1016,11266.1
108855,0,6.36922e-10,0,0.0
108856,1,1.97165e-12,93,270.229
108857,0,1.84194e-12,0,0.0
108858,1,9.02809e-11,850,2407.39
108859,1,1.86788e-12,210,1005.32
108860,1,1.46369e-9,91,99.4561
108861,0,7.30523e-10,0,0.0
108862,1,6.22627e-12,220,557.438
108863,0,6.15648e-10,0,0.0
108864,1,5.19115e-11,506,1172.98
108865,1,1.6908e-9,629,2413.0
108866,1,1.12714e-9,752,5436.49
108867,1,1.87748e-10,235,687.885
108868,1,2.69546e-10,52,217.641
108869,1,1.48105e-9,137,154.221
108870,0,3.83953e-12,0,0.0
108871,1,9.72855e-11,62,106.827
108872,1,2.87965e-12,280,718.366
108873,0,1.51791e-10,0,0.0
108874,0,1.0966e-10,0,0.0
108875,1,5.54398e-11,554,1734.6
108876,1,4.41027e-12,150,847.638
108877,0,3.02389e-10,0,0.0
108878,1,2.38414e-11,94,326.356
108879,0,5.48924e-10,0,0.0
108880,0,1.71741e-11,0,0.0
108881,1,3.02493e-11,477,7980.82
108882,0,1.32049e-11,0,0.0
108883,0,2.04948e-12,0,0.0
108884,1,1.43697e-10,251,746.215
108885,1,4.25643e-10,86,352.748
108886,1,1.73298e-11,463,1665.42
108887,0,1.32573e-9,0,0.0
108888,1,1.12073e-11,135,510.324
108889,0,2.20514e-12,0,0.0
108890,0,8.09519e-10,0,0.0
108891,1,1.03252e-11,45,190.9
108892,1,2.15325e-12,163,983.639
108893,0,2.52423e-10,0,0.0
108894,0,2.22745e-10,0,0.0
108895,1,4.80979e-11,98,244.892
108896,0,7.70501e-12,0,0.0
108897,1,1.41388e-11,243,440.933
108898,1,2.23627e-11,806,4213.9
108899,1,2.20514e-12,104,675.008
108900,0,6.6673e-12,0,0.0
108901,0,2.69027e-11,0,0.0
108902,0,1.79005e-12,0,0.0
108903,1,1.82637e-11,42,145.701
108904,1,7.73095e-11,475,859.118
108905,0,5.33565e-10,0,0.0
108906,0,2.45419e-11,0,0.0
108907,1,1.27016e-10,1059,5606.14
108908,0,1.79005e-12,0,0.0
108909,1,1.19726e-10,409,1269.49
108910,1,3.39643e-10,586,1692.95
108911,1,4.22089e-11,344,3090.8
108912,1,4.56048e-10,1612,6479.14
108913,1,4.18717e-11,400,812.473
108914,1,1.24341e-9,804,2320.38
108915,0,7.16021e-12,0,0.0
108916,1,9.94335e-10,1315,3170.39
108917,1,1.05094e-10,375,771.961
108918,1,1.47096e-11,356,1368.56
108919,0,5.00696e-12,0,0.0
108920,1,2.63319e-11,23,74.7559
108921,0,9.62711e-10,0,0.0
108922,0,5.50843e-10,0,0.0
108923,1,1.44501e-11,272,1371.74
108924,0,7.00455e-12,0,0.0
108925,1,1.20548e-9,781,2173.89
108926,0,6.86317e-10,0,0.0
108927,1,2.28789e-10,577,1779.31
108928,1,2.2207e-10,417,3176.73
108929,1,1.01021e-10,197,586.781
108930,1,4.67671e-10,323,1144.07
108931,1,8.31985e-11,52,192.984
108932,1,5.68147e-12,173,1327.91
108933,1,4.38433e-12,54,248.119
108934,1,1.05068e-11,728,2065.05
108935,1,2.51126e-11,153,393.1
108936,1,6.74902e-10,869,2917.91
108937,0,1.83934e-11,0,0.0
108938,1,1.20893e-11,19,67.4892
108939,1,7.08238e-11,219,468.045
108940,1,1.3724e-9,32,72.208
108941,1,2.511e-10,739,2760.33
108942,0,4.15085e-12,0,0.0
108943,0,7.4845e-11,0,0.0
108944,1,1.84194e-12,105,932.935
108945,0,2.36079e-12,0,0.0
108946,0,8.04227e-12,0,0.0
108947,1,2.15325e-12,92,409.553
108948,1,2.28452e-10,909,3245.52
108949,0,8.47551e-11,0,0.0
108950,1,2.97071e-10,0,0.0
108951,0,1.26297e-9,0,0.0
108952,1,8.76633e-10,0,0.0
108953,1,3.27917e-11,470,1627.6
108954,1,3.05087e-11,943,19172.3
108955,1,1.59548e-11,304,862.279
108956,1,1.67201e-10,1254,2425.86
108957,1,1.01177e-11,330,864.419
108958,1,5.81119e-12,352,1801.33
108959,1,1.86788e-12,148,485.903
108960,1,2.25599e-10,799,4338.7
108961,1,3.39851e-12,94,509.294
108962,1,4.38433e-12,101,692.545
108963,1,3.55416e-12,57,260.642
108964,1,1.47096e-10,553,1941.68
108965,1,6.45976e-12,618,8644.27
108966,1,5.1237e-11,583,1953.32
108967,1,9.38818e-10,302,1027.62
108968,1,2.07542e-12,51,129.543
108969,1,4.66192e-10,1670,17032.5
108970,0,2.33174e-10,0,0.0
108971,0,2.78885e-11,0,0.0
108972,0,9.59883e-12,0,0.0
108973,0,5.99538e-11,0,0.0
108974,1,1.23986e-9,1438,3745.34
108975,1,9.94699e-10,793,1529.61
108976,1,1.14797e-10,1163,5379.29
108977,1,6.64395e-11,20,46.704
108978,1,2.46457e-11,75,334.492
108979,0,6.52747e-10,0,0.0
108980,1,2.38674e-12,93,383.669
108981,0,4.46216e-12,0,0.0
108982,1,4.19495e-11,300,670.78
108983,0,9.67666e-12,0,0.0
108984,1,1.40869e-11,877,4980.65
108985,0,1.63128e-10,0,0.0
108986,1,9.03328e-11,315,1415.26
108987,1,1.03608e-9,0,0.0
108988,1,1.68628e-12,37,92.6355
108989,0,3.00936e-12,0,0.0
108990,1,1.78318e-9,1277,3950.9
108991,1,6.54796e-11,58,236.4
108992,1,5.86307e-12,1144,4743.09
108993,1,1.58264e-9,1378,4890.64
108994,0,2.65135e-11,0,0.0
108995,1,1.60586e-11,108,366.979
108996,1,2.42565e-11,46,125.784
108997,1,1.89382e-12,101,467.207
108998,1,1.35865e-9,183,208.464
108999,0,4.80175e-10,0,0.0
109000,1,3.54379e-11,496,951.205
109001,0,8.70485e-10,0,0.0
109002,1,6.93451e-11,617,3989.15
109003,0,1.28549e-9,0,0.0
109004,1,1.57748e-9,1339,4892.66
109005,0,3.50228e-11,0,0.0
109006,0,2.80442e-11,0,0.0
109007,0,1.25044e-9,0,0.0
109008,1,1.75e-9,2230,5286.36
109009,0,2.10137e-12,0,0.0
109010,0,1.15809e-10,0,0.0
109011,1,1.84194e-12,201,506.013
109012,1,1.84194e-12,103,337.613
109013,0,5.25056e-10,0,0.0
109014,1,1.47272e-9,322,1198.49
109015,1,6.59751e-10,90,536.482
109016,0,1.12073e-11,0,0.0
109017,0,1.5877e-11,0,0.0
109018,1,2.46457e-12,63,344.838
109019,0,5.72635e-10,0,0.0
109020,0,3.11314e-12,0,0.0
109021,1,1.14823e-10,1046,1651.29
109022,1,4.30235e-10,1138,10770.4
109023,1,1.3882e-10,510,1395.53
109024,1,2.64616e-12,146,429.491
109025,1,1.45072e-10,69,168.157
109026,1,1.10096e-9,1954,11079.1
109027,1,1.13378e-9,834,3266.6
109028,1,2.35275e-10,293,577.751
109029,1,1.82583e-9,231,588.017
109030,1,4.47254e-11,147,720.06
109031,1,7.73381e-10,0,0.0
109032,0,4.07302e-12,0,0.0
109033,1,1.07956e-9,390,1286.25
109034,0,1.93014e-11,0,0.0
109035,1,2.85111e-11,549,2575.03
109036,1,1.09479e-11,311,2853.41
109037,0,4.26759e-11,0,0.0
109038,1,1.87553e-9,843,2301.5
109039,1,1.60067e-11,289,28527.2
109040,1,2.96007e-11,52,93.5331
109041,1,5.23863e-10,539,3189.38
109042,1,7.23804e-12,129,818.418
109043,1,1.80302e-11,227,850.909
109044,1,6.77107e-12,66,157.207
109045,1,2.64616e-12,42,176.428
109046,1,5.97722e-11,1144,4276.28
109047,1,2.94191e-11,132,711.588
109048,0,9.28752e-12,0,0.0
109049,1,7.50655e-10,1441,6252.78
109050,1,7.55973e-11,559,2454.19
109051,0,5.99668e-10,0,0.0
109052,1,2.46457e-12,236,1362.85
109053,1,3.47374e-11,28,105.747
109054,1,9.49247e-11,164,279.658
109055,0,2.85371e-12,0,0.0
109056,1,3.65793e-12,46,64.694
109057,1,1.67954e-10,81,354.573
109058,1,4.12231e-11,457,880.272
109059,1,1.65774e-11,323,1103.18
109060,1,1.10516e-11,227,1625.41
109061,0,3.91736e-12,0,0.0
109062,0,5.16262e-12,0,0.0
109063,1,5.51129e-10,412,1202.65
109064,1,1.74359e-9,54,115.425
109065,1,5.45577e-10,1679,5834.48
109066,1,3.63199e-12,39,124.412
109067,0,1.30651e-9,0,0.0
109068,1,2.20981e-10,2420,78049.1
109069,1,1.26108e-10,486,1639.11
109070,1,9.72855e-12,77,483.415
109071,0,1.78798e-10,0,0.0
109072,1,4.3065e-12,133,1044.5
109073,1,7.60124e-12,276,958.789
109074,1,4.56593e-12,74,90.2562
109075,1,1.52284e-11,214,596.755
109076,0,5.37016e-12,0,0.0
109077,0,1.80764e-9,0,0.0
109078,1,3.14089e-10,766,2084.41
109079,1,6.01925e-10,249,643.956
109080,0,1.56497e-9,0,0.0
109081,0,4.93432e-11,0,0.0
109082,1,3.94071e-11,406,1046.9
109083,1,1.04783e-10,61,74.6481
109084,0,5.65553e-12,0,0.0
109085,1,2.05649e-10,1316,3240.2
109086,1,6.77704e-10,36,62.7341
109087,1,2.23108e-12,57,155.34
109088,1,3.86625e-10,184,623.007
109089,1,6.07061e-12,118,759.516
109090,1,6.5835e-10,621,783.968
109091,1,2.07542e-12,115,689.96
109092,1,7.65312e-11,637,2046.44
109093,0,7.44558e-12,0,0.0
109094,1,1.03722e-9,435,876.373
109095,0,1.35084e-10,0,0.0
109096,1,1.53446e-9,448,1635.85
109097,1,2.9497e-11,390,25942.6
109098,1,2.91338e-11,346,2247.17
109099,1,4.55555e-11,368,2091.6
109100,1,3.13908e-12,147,543.372
109101,0,5.23837e-10,0,0.0
109102,1,2.15325e-12,107,527.698
109103,0,1.44216e-10,0,0.0
109104,0,1.60845e-11,0,0.0
109105,0,7.02271e-11,0,0.0
109106,1,1.11554e-11,356,1046.96
109107,1,6.46079e-10,764,3308.76
109108,1,6.23457e-10,98,191.628
109109,1,1.8793e-10,548,2158.05
109110,0,1.42737e-10,0,0.0
109111,1,3.08719e-12,0,0.0
109112,1,1.26069e-9,1188,3209.17
109113,0,2.79923e-11,0,0.0
109114,0,1.12034e-9,0,0.0
109115,0,2.33978e-10,0,0.0
109116,0,9.10929e-10,0,0.0
109117,1,2.42046e-11,71,173.148
109118,1,1.45682e-9,524,1534.47
109119,1,1.7048e-9,1219,4463.04
109120,1,5.96425e-11,0,0.0
109121,0,1.19643e-9,0,0.0
109122,1,2.75772e-10,318,1486.39
109123,1,7.20172e-11,111,385.211
109124,1,5.83713e-12,83,210.13
109125,0,1.92314e-10,0,0.0
109126,0,9.07479e-11,0,0.0
109127,1,3.36478e-11,294,1037.3
109128,1,9.92727e-10,44,209.549
109129,1,1.98852e-10,1307,3513.93
109130,0,9.91118e-10,0,0.0
109131,1,2.80468e-10,868,1887.23
109132,1,1.96906e-11,415,1717.15
109133,1,6.14533e-10,219,597.245
109134,0,1.61183e-10,0,0.0
109135,1,1.7369e-9,1858,18663.4
109136,0,7.16799e-11,0,0.0
109137,1,1.05068e-11,252,1001.5
109138,1,2.49051e-12,233,658.953
109139,0,9.7026e-12,0,0.0
109140,1,1.58251e-11,510,5514.73
109141,1,3.52822e-12,151,437.238
109142,0,5.10554e-11,0,0.0
109143,1,2.92038e-10,1785,9645.65
109144,1,4.47306e-10,867,3664.54
109145,1,9.6585e-11,135,340.902
109146,0,7.3911e-11,0,0.0
109147,1,5.80314e-10,864,1989.49
109148,1,1.30692e-9,147,497.882
109149,1,2.2233e-11,418,1645.34
109150,1,3.04568e-11,387,2681.86
109151,0,6.22627e-12,0,0.0
109152,0,3.05866e-11,0,0.0
109153,1,2.41268e-12,51,174.858
109154,1,1.08568e-9,184,684.983
109155,0,2.46016e-10,0,0.0
109156,1,1.31094e-9,63,103.472
109157,0,8.27575e-12,0,0.0
109158,1,5.7593e-12,137,680.742
109159,1,4.41027e-12,235,1291.49
109160,1,9.15729e-10,2235,21407.5
109161,1,4.50782e-10,208,550.244
109162,1,2.23108e-12,113,1748.94
109163,1,1.17492e-9,873,3022.18
109164,1,6.92673e-12,106,121.308
109165,0,2.36079e-12,0,0.0
109166,0,2.69805e-12,0,0.0
109167,1,4.7605e-11,405,2574.45
109168,0,2.54239e-12,0,0.0
109169,1,2.28452e-10,2136,4434.75
109170,0,2.85371e-12,0,0.0
109171,1,2.95878e-10,0,0.0
109172,0,6.14844e-12,0,0.0
109173,0,5.0962e-10,0,0.0
109174,1,1.39619e-9,1099,2520.73
109175,0,6.78923e-11,0,0.0
109176,1,1.26432e-9,802,2538.03
109177,1,7.10833e-12,194,854.886
109178,1,3.15361e-10,620,2063.82
109179,1,2.91856e-10,631,1126.71
109180,1,2.14365e-10,308,1151.53
109181,0,1.51973e-10,0,0.0
109182,1,2.11174e-11,506,4925.25
109183,1,4.07302e-10,644,1550.29
109184,0,1.30168e-9,0,0.0
109185,1,1.38856e-9,1127,2808.07
109186,1,2.6568e-10,1887,8289.92
109187,1,1.73817e-12,196,867.178
109188,1,1.12337e-9,1525,7249.61
109189,1,2.43084e-11,147,454.699
109190,1,1.35162e-11,382,2265.91
109191,1,1.47614e-11,91,319.252
109192,1,2.50556e-10,1825,9403.37
109193,1,2.55718e-10,58,257.115
109194,1,8.76866e-12,55,174.178
109195,1,7.21469e-11,622,2225.17
109196,1,2.59428e-12,87,179.402
109197,1,9.65072e-12,154,191.983
109198,0,1.52621e-10,0,0.0
109199,1,1.57084e-10,941,1542.27
109200,1,1.11554e-11,99,351.959
109201,1,2.69805e-12,379,2847.19
109202,0,1.15728e-9,0,0.0
109203,1,2.45938e-11,263,710.498
109204,0,1.44922e-9,0,0.0
109205,1,4.90967e-10,1178,3386.21
109206,1,5.91496e-12,57,141.211
109207,0,1.6759e-11,0,0.0
109208,0,4.70213e-10,0,0.0
109209,1,3.23507e-11,106,210.507
109210,1,1.25776e-9,615,1430.08
109211,1,4.1249e-12,64,121.049
109212,1,1.25044e-11,185,747.53
109213,1,3.02285e-10,376,1070.13
109214,1,1.11383e-9,2731,10538.9
109215,1,1.74595e-11,254,842.847
109216,1,3.65793e-12,95,346.779
109217,1,5.03783e-10,863,2775.12
109218,0,9.28311e-10,0,0.0
109219,0,1.83156e-11,0,0.0
109220,1,6.02288e-10,1749,6276.33
109221,0,1.46499e-10,0,0.0
109222,1,2.10137e-12,66,178.875
109223,1,1.68387e-9,2594,7888.83
109224,1,7.55714e-11,329,909.686
109225,1,6.36117e-11,59,138.529
109226,0,1.57966e-10,0,0.0
109227,0,2.43447e-10,0,0.0
109228,0,1.97684e-11,0,0.0
109229,1,1.76411e-12,279,769.093
109230,1,1.82767e-9,64,153.961
109231,0,1.23436e-10,0,0.0
109232,1,7.0637e-10,440,1001.1
109233,0,7.47957e-10,0,0.0
109234,1,1.32192e-9,229,2434.18
109235,1,8.57098e-10,1705,6215.55
109236,1,1.82824e-9,134,419.359
109237,1,4.39704e-10,688,1311.98
109238,0,3.32068e-12,0,0.0
109239,0,2.64616e-12,0,0.0
109240,1,3.90439e-11,230,419.154
109241,0,1.3716e-10,0,0.0
109242,1,4.81265e-10,124,211.317
109243,1,7.05125e-11,585,2394.02
109244,1,2.95229e-11,232,1402.17
109245,1,5.25419e-10,583,2057.7
109246,0,2.41268e-12,0,0.0
109247,1,1.97165e-12,243,1382.38
109248,0,1.51721e-9,0,0.0
109249,0,1.42763e-10,0,0.0
109250,1,1.19018e-9,1252,2275.8
109251,1,1.16743e-11,2394,35859.9
109252,1,1.27856e-9,71,171.406
109253,1,1.4508e-9,3761,16640.5
109254,0,4.02113e-12,0,0.0
109255,1,3.21691e-12,164,622.29
109256,0,1.38789e-9,0,0.0
109257,1,2.80182e-11,105,428.857
109258,1,8.70303e-10,260,439.983
109259,1,3.11314e-12,103,347.77
109260,0,1.77137e-10,0,0.0
109261,0,5.57251e-11,0,0.0
109262,1,1.63466e-10,591,1907.57
109263,0,7.62718e-10,0,0.0
109264,1,1.9976e-12,30,121.129
109265,1,4.74753e-12,156,1105.2
109266,0,2.14547e-11,0,0.0
109267,0,3.73576e-11,0,0.0
109268,1,1.79005e-12,147,697.463
109269,0,1.09694e-9,0,0.0
109270,1,2.51645e-11,2735,43682.4
109271,1,3.81359e-12,156,517.152
109272,1,1.85361e-10,736,3910.97
109273,1,9.8401e-11,1019,10253.9
109274,1,5.81378e-11,79,242.541
109275,1,1.66657e-10,664,1608.12
109276,1,4.82536e-12,75,181.551
109277,0,7.62718e-12,0,0.0
109278,1,2.56834e-12,96,225.792
109279,1,5.37016e-12,84,211.056
